Unnamed: 0,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,happy,sad,angry,happiness,sadness,anger,disgust,surprise,fear
117,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,2022-12-09,77,153946,0.644,0.0543,0.728,0.169,0.161,0.43,-5.75,0.0351,88.993,8,4,2,0,0,0,0.4415883421897888,0.11516441404819489,0.045152828097343445,0.015511052682995796,0.06585689634084702,0.30727332830429077
118,5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,Escapism. / The Thrill Is Gone.,RAYE,2022-10-12,24,272373,0.538,0.138,0.742,4.67e-05,0.0934,0.25,-5.355,0.114,96.107,2,4,2,0,0,0,0.11274988949298859,0.3281051516532898,0.11522907763719559,0.01090962253510952,0.12312573194503784,0.27619504928588867
119,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,78,221360,0.53,0.407,0.422,0.0,0.107,0.349,-6.262,0.0342,119.964,5,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,73,173381,0.728,0.237,0.783,0.0,0.434,0.555,-4.424,0.266,77.011,11,4,2,0,0,0,0.27427229285240173,0.12269746512174606,0.14675971865653992,0.03350091725587845,0.19751109182834625,0.21635951101779938
121,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,231853,0.725,0.22,0.708,0.0,0.777,0.555,-5.331,0.0756,130.029,5,4,2,0,0,0,0.24180682003498077,0.2113351821899414,0.05088392645120621,0.12413119524717331,0.28780803084373474,0.05514062941074371
122,0lUSd7TCG8srh6HpIAEIWL,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,70,247840,0.566,0.0372,0.855,0.000157,0.181,0.517,-4.016,0.211,172.966,7,4,2,0,0,0,0.7791972756385803,0.08805655688047409,0.041870541870594025,0.004557363223284483,0.04784059152007103,0.022639330476522446
123,59tskctgqUmjCWAwhzYAFm,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,77,181120,0.681,0.00398,0.798,5.11e-06,0.0542,0.516,-4.367,0.0375,105.99,2,4,2,0,0,0,0.176356703042984,0.06366471946239471,0.5091343522071838,0.013884898275136948,0.16341246664524078,0.050257399678230286
124,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Planet Her,Doja Cat,2021-06-25,73,174253,0.855,0.506,0.488,0.0,0.347,0.619,-4.601,0.208,124.097,3,4,2,0,0,0,0.7370988130569458,0.13839222490787506,0.031855035573244095,0.006926281377673149,0.036485593765974045,0.035731490701436996
125,7FGIEAVXfegxngH9Jg6VwA,What A Shame,What A Shame,Leyla Blue,2020-12-09,59,177200,0.699,0.315,0.463,0.0,0.0803,0.565,-7.828,0.475,143.99,0,4,2,0,0,0,0.1775103062391281,0.6012421250343323,0.06364067643880844,0.005809373687952757,0.04173605889081955,0.06028689816594124
126,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,74,220013,0.576,0.0467,0.593,0.000767,0.237,0.373,-6.024,0.0306,157.993,9,4,2,0,0,0,0.4887133836746216,0.05249027907848358,0.21831615269184113,0.004773156251758337,0.10829663276672363,0.11389509588479996
127,0Qh38w01QRXK6KHIv0e3hb,What About Us,Beautiful Trauma,P!nk,2017-10-13,73,269600,0.491,0.0281,0.588,2.01e-06,0.0906,0.193,-6.177,0.0506,113.608,1,4,2,0,0,0,0.11967359483242035,0.04322283715009689,0.5430829524993896,0.004873385187238455,0.2155047059059143,0.03416309505701065
128,198ZUXC5jCr5DiQNlKBiNV,Get Down,Six: The Musical (Studio Cast Recording),SIX,2018-08-31,57,253993,0.898,0.00986,0.406,0.0,0.0509,0.39,-9.905,0.102,102.985,4,4,2,0,0,0,0.3343519866466522,0.15489278733730316,0.24215435981750488,0.03301611170172691,0.10214077681303024,0.05544840916991234
129,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix,2016-07-29,78,195706,0.501,0.109,0.519,0.0,0.454,0.168,-5.88,0.0409,133.99,4,4,2,0,0,0,0.013772884383797646,0.004394651390612125,0.8536805510520935,0.002418045187368989,0.01207929477095604,0.1114770844578743
130,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Victoria’s Secret,Jax,2022-06-30,61,175934,0.586,0.00655,0.556,0.0,0.0836,0.517,-7.639,0.0592,167.018,6,4,2,0,0,0,0.10047219693660736,0.2818167209625244,0.05806031450629234,0.011775391176342964,0.13837391138076782,0.0472593754529953
131,3Jb00jDoYOA7xHq4L2mWpZ,AVA (Sped Up),AVA (Sped Up),Natalie Jane,2022-12-02,40,137594,0.675,0.147,0.477,4.76e-05,0.0864,0.334,-5.684,0.0377,100.748,11,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,74,134239,0.707,0.127,0.955,0.0,0.202,0.575,-4.593,0.222,125.989,10,4,2,0,0,0,0.7026198506355286,0.1412716805934906,0.05347556993365288,0.013112937100231647,0.05034005269408226,0.026116618886590004
133,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi,Demi Lovato,2013-01-01,78,210840,0.504,0.0738,0.785,0.0,0.239,0.502,-4.802,0.104,173.968,8,4,2,0,0,0,0.007794532924890518,0.0021621044725179672,0.9580360651016235,0.00222728680819273,0.010578341782093048,0.0157132800668478
134,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Pretty Girl,Maggie Lindemann,2016-09-30,58,219428,0.456,0.298,0.764,0.0,0.229,0.383,-3.584,0.148,124.971,10,5,2,0,0,0,0.08912841975688934,0.023191407322883606,0.2582642734050751,0.01508572418242693,0.09839735180139542,0.49514710903167725
135,4uqh9bualXNHXXwO2wPorc,Daisies,Daisies,Katy Perry,2020-05-15,53,173123,0.639,0.0837,0.546,0.0,0.122,0.149,-5.382,0.0407,122.179,1,4,2,0,0,0,0.07564137876033783,0.04599888250231743,0.12259011715650558,0.24518842995166779,0.20448781549930573,0.23132726550102234
136,2YyLNljkMy2viVcXoFGTDY,Tears of Gold,Tears of Gold,Faouzia,2019-11-20,64,176117,0.587,0.128,0.664,0.0,0.323,0.617,-5.698,0.0523,149.957,5,4,2,0,0,0,0.28152188658714294,0.01590835303068161,0.3890508711338043,0.006446750368922949,0.0400405079126358,0.236964151263237
137,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,69,217466,0.601,0.00987,0.794,1.36e-06,0.388,0.244,-5.844,0.0671,114.066,7,4,2,0,0,0,0.0939883440732956,0.02502000890672207,0.05303671211004257,0.004178375005722046,0.05744767561554909,0.7464261651039124
138,5r0cOO77xkM5jjHk67Z2Lt,"Baby, I'm Jealous (feat. Doja Cat)",Better Mistakes,Bebe Rexha,2021-05-07,58,175873,0.737,0.0398,0.867,0.0,0.32,0.506,-2.259,0.0458,98.05,11,4,2,0,0,0,0.6067938804626465,0.0772329643368721,0.05523938685655594,0.01730743795633316,0.06801801919937134,0.15410363674163818
139,6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,Olivia Rodrigo,2021-05-21,83,215506,0.442,0.584,0.612,5.7e-06,0.37,0.178,-7.222,0.112,180.917,2,4,2,0,0,0,0.32618698477745056,0.11741787195205688,0.09644003957509995,0.01959083043038845,0.3515711724758148,0.038430068641901016
140,5ajjAnNRh8bxFvaVHzpPjh,Reckless,Reckless,Madison Beer,2021-06-04,71,203384,0.386,0.807,0.426,0.0,0.14,0.261,-6.642,0.0363,180.104,3,3,2,0,0,0,0.2704958915710449,0.05077957734465599,0.3026116192340851,0.012071458622813225,0.06840494275093079,0.24146661162376404
141,12cZWGf5ZgLcKubEW9mx5q,HOPE,HOPE,NF,2023-02-16,66,264473,0.546,0.396,0.787,0.0,0.0619,0.497,-4.023,0.212,100.559,0,3,2,0,0,0,0.04192063957452774,0.038844283670186996,0.08887812495231628,0.02376999706029892,0.1044614389538765,0.691328763961792
142,6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,Electra Heart (Deluxe),MARINA,2012-04-27,74,154666,0.495,0.000219,0.856,0.0,0.103,0.609,-5.123,0.0311,158.024,0,4,2,0,0,0,0.36724942922592163,0.09116692841053009,0.06511596590280533,0.14678607881069183,0.2528483271598816,0.0504896342754364
143,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2022-02-11,71,153000,0.345,0.232,0.612,0.0,0.194,0.232,-6.543,0.0608,179.773,7,3,2,0,0,0,0.1805814951658249,0.03253553435206413,0.1449628472328186,0.13869193196296692,0.4015999138355255,0.07957344502210617
144,5NEbSFTrxg63xy3j7jiQAe,I'm an Albatraoz,I'm an Albatraoz,CDM Project,2019-01-16,22,166000,0.745,0.0895,0.739,0.0037,0.0844,0.612,-9.095,0.0572,128.011,0,4,2,0,0,0,0.4043070375919342,0.2593250870704651,0.07006677240133286,0.024645395576953888,0.1451290249824524,0.023497402667999268
145,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila,Camila Cabello,2018-01-12,75,226973,0.637,0.181,0.713,0.000637,0.137,0.243,-4.333,0.0747,129.923,0,4,2,0,0,0,0.5097916722297668,0.133302703499794,0.15486185252666473,0.004177975468337536,0.06304840743541718,0.12184955179691315
146,7k4t7uLgtOxPwTpFmtJNTY,Tusa,Tusa,KAROL G,2019-11-07,72,200960,0.803,0.295,0.715,0.000134,0.0574,0.574,-3.28,0.298,101.085,2,4,2,0,0,0,0.28321367502212524,0.08955049514770508,0.08738082647323608,0.05314311012625694,0.29511576890945435,0.12183662503957748
147,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,Little Girl Gone,CHINCHILLA,2023-04-21,3,188596,0.706,0.177,0.675,0.0,0.0852,0.516,-6.351,0.237,159.961,1,4,2,0,0,0,0.7416542172431946,0.05251750722527504,0.07818223536014557,0.008665136992931366,0.02354857698082924,0.023324057459831238
148,4OafepJy2teCjYJbvFE60J,breathin,Sweetener,Ariana Grande,2018-08-17,68,198160,0.568,0.0211,0.656,1.37e-05,0.213,0.364,-5.413,0.0433,100.049,8,4,2,0,0,0,0.22294066846370697,0.11541455239057541,0.27375325560569763,0.020120693370699883,0.23262187838554382,0.07219105958938599
149,4atLCK41iF1xFDydQ6WliG,PS5,PS5 (Super Pack),salem ilese,2022-07-06,0,152214,0.602,0.0131,0.642,5.33e-06,0.0668,0.54,-5.404,0.211,175.978,2,4,2,0,0,0,0.02580391615629196,0.021235637366771698,0.04222142696380615,0.02584930509328842,0.07771927118301392,0.13144801557064056
150,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,23,181279,0.675,0.0604,0.751,0.0,0.0893,0.612,-3.539,0.0296,118.384,0,4,2,0,0,0,0.046776097267866135,0.007151136174798012,0.8609554171562195,0.00806236732751131,0.03755803406238556,0.029548725113272667
151,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty","Sit Still, Look Pretty",Daya,2016-10-07,33,207761,0.846,0.286,0.734,8.27e-05,0.425,0.717,-3.601,0.108,90.98,2,4,2,0,0,0,0.05769624561071396,0.1506843864917755,0.09715567529201508,0.062359537929296494,0.3428453803062439,0.26707759499549866
152,7vu0JkJh0ldukEYbTVcqd0,Issues,Nervous System,Julia Michaels,2017-07-28,72,176320,0.728,0.401,0.415,0.0,0.0616,0.455,-6.852,0.0639,114.145,8,4,2,0,0,0,0.9039866328239441,0.021670134738087654,0.009497597813606262,0.0033274937886744738,0.040869683027267456,0.015433466993272305
153,7w3rcy1CrATkUgCoItTbId,Love Lies,"Love, Simon (Original Motion Picture Soundtrack)",Various Artists,2018-03-16,43,201253,0.702,0.108,0.573,0.0,0.114,0.394,-7.748,0.049,143.916,6,4,2,0,0,0,0.0488429069519043,0.01860511675477028,0.7501939535140991,0.01608065888285637,0.10816572606563568,0.04767245426774025
154,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Red,Taylor Swift,2012-10-22,59,217973,0.622,0.00454,0.469,2.25e-06,0.0398,0.679,-6.798,0.0363,77.019,3,4,2,0,0,0,0.025132210925221443,0.04523966461420059,0.5088035464286804,0.007136180065572262,0.05085618048906326,0.34011396765708923
155,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,72,170746,0.724,0.018,0.491,1.29e-05,0.0887,0.383,-6.024,0.0296,105.046,8,4,2,0,0,0,0.14046387374401093,0.15169283747673035,0.1289370059967041,0.048854343593120575,0.4362480640411377,0.07515757530927658
156,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,77,156943,0.719,0.0138,0.454,4.83e-06,0.318,0.224,-7.384,0.0707,131.007,2,4,2,0,0,0,0.09629637002944946,0.492841899394989,0.045878708362579346,0.06358786672353745,0.18683986365795135,0.06752128154039383
157,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4,2,0,0,0,0.08609141409397125,0.027358654886484146,0.0567454993724823,0.0996733233332634,0.20185734331607819,0.5075507164001465
158,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi,Demi Lovato,2013-01-01,68,201600,0.706,0.123,0.728,0.0,0.185,0.851,-3.602,0.0852,121.017,7,4,2,0,0,0,0.6980425119400024,0.05313089117407799,0.06768649071455002,0.01804112270474434,0.06190109997987747,0.07465305924415588
159,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Numb Little Bug,Em Beihold,2022-01-28,67,169237,0.742,0.327,0.527,0.0,0.25,0.638,-6.892,0.0769,84.974,8,4,2,0,0,0,0.03258179500699043,0.06427636742591858,0.06504350900650024,0.007512429263442755,0.22820323705673218,0.5224283933639526
160,1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,21,Adele,2011-01-24,77,228093,0.73,0.138,0.769,0.0,0.0473,0.507,-5.114,0.0298,104.948,8,4,2,0,0,0,0.008695916272699833,0.002600086620077491,0.9348229169845581,0.001352913910523057,0.008450396358966827,0.04018263891339302
161,6xlOnm5MITIKtixzJW8R0j,DARKSIDE,Wars In A Wonderland,Neoni,2021-08-20,73,168000,0.533,0.31,0.714,1.58e-06,0.0869,0.454,-6.472,0.0608,165.037,7,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
162,3MoV1UsAJmz64LHqyiRMp0,Say My Name,7,David Guetta,2018-09-14,53,198946,0.703,0.137,0.66,0.0,0.192,0.79,-5.119,0.123,95.031,10,4,2,0,0,0,0.3285059928894043,0.09829936921596527,0.26180702447891235,0.0076990434899926186,0.20804819464683533,0.024196861311793327
163,6bTbMMEShyGyrcuIwtBlpA,Living Hell,Dolls EP,Bella Poarch,2022-08-12,59,174002,0.729,0.598,0.551,0.0,0.176,0.312,-6.935,0.056,124.044,0,4,2,0,0,0,0.007854842580854893,0.01093965396285057,0.8866615295410156,0.0017574650701135397,0.010559145361185074,0.07856766134500504
164,7uUahoeqGNRMbpdeiLj1rS,Panic Room,Panic Room,Au/Ra,2018-02-09,67,237772,0.495,0.152,0.426,5.65e-06,0.099,0.0636,-9.434,0.0736,97.91,8,4,2,0,0,0,0.002192456042394042,0.0008457961375825107,0.9884394407272339,0.0010180113604292274,0.0036261810455471277,0.0020478253718465567
165,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,Elley Duhé,2020-01-10,75,184447,0.41,0.0228,0.611,0.0,0.116,0.0899,-8.271,0.0467,185.727,4,3,2,0,0,0,0.07133100181818008,0.0111948661506176,0.801565945148468,0.009046752005815506,0.06507609784603119,0.020936455577611923
166,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4,2,0,0,0,0.08609141409397125,0.027358654886484146,0.0567454993724823,0.0996733233332634,0.20185734331607819,0.5075507164001465
167,4dh34dyav8M5jCN3yidn8Z,Big Weenie,Encore (Deluxe Version),Eminem,2004-11-12,62,266933,0.622,0.242,0.539,0.0,0.107,0.315,-4.331,0.502,173.662,1,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
168,1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Heaven & Hell,Ava Max,2020-09-18,70,174760,0.614,0.0697,0.934,0.0,0.121,0.436,-3.709,0.07,116.001,9,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
169,6zBqlhWjEhNyH4Z8eUDzMT,Twinkle Twinkle,Twinkle Twinkle,Leah Kate,2022-06-24,0,156937,0.571,0.0151,0.854,0.0,0.251,0.6,-4.753,0.125,160.035,7,4,2,0,0,0,0.004910298623144627,0.002182466210797429,0.008258293382823467,0.0026719653978943825,0.00831800140440464,0.003032625885680318
170,2tGvwE8GcFKwNdAXMnlbfl,happier,SOUR,Olivia Rodrigo,2021-05-21,82,175933,0.395,0.765,0.443,9.67e-06,0.0839,0.338,-9.72,0.133,168.924,6,3,2,0,0,0,0.021305393427610397,0.024262715131044388,0.01674025133252144,0.030917620286345482,0.06126565486192703,0.8275925517082214
171,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,2016-03-11,68,230226,0.319,0.0285,0.739,0.0,0.111,0.449,-5.74,0.272,194.169,0,4,2,0,0,0,0.019594600424170494,0.03106234408915043,0.014097210951149464,0.05034257099032402,0.563335120677948,0.30616316199302673
172,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,76,180952,0.678,0.462,0.533,0.219,0.139,0.323,-10.485,0.186,150.455,4,4,2,0,0,0,0.22242771089076996,0.010466964915394783,0.7291908860206604,0.0032990039326250553,0.024211687967181206,0.007762296125292778
173,04aAxqtGp5pv12UXAg4pkq,Centuries,American Beauty/American Psycho,Fall Out Boy,2015-01-16,79,228360,0.393,0.00359,0.858,0.0,0.102,0.56,-2.868,0.0729,176.042,4,4,2,0,0,0,0.22766318917274475,0.018038475885987282,0.3412508964538574,0.01637032814323902,0.1444738805294037,0.21743261814117432
174,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,One Of The Boys,Katy Perry,2008-06-17,70,220226,0.706,7.73e-05,0.842,0.0,0.0688,0.861,-3.956,0.0417,132.032,7,4,2,0,0,0,0.30848753452301025,0.13495825231075287,0.14381594955921173,0.01018134132027626,0.2721378207206726,0.114747554063797
175,1Xi84slp6FryDSCbzq4UCD,Arcade,Arcade,Duncan Laurence,2019-03-07,73,183624,0.459,0.817,0.331,0.00104,0.135,0.271,-12.603,0.0421,72.023,9,3,2,0,0,0,0.014677682891488075,0.004098170902580023,0.6777496933937073,0.004678216762840748,0.018120093271136284,0.251080721616745
176,4TgyIbBZCW0UIwS8eua06z,Hate You,Hate You,Jordi,2022-11-18,51,176540,0.636,0.762,0.473,3.82e-06,0.152,0.399,-8.311,0.0389,87.034,0,4,2,0,0,0,0.005662102252244949,0.011770841665565968,0.013506441377103329,0.00450513418763876,0.0269492045044899,0.9200277924537659
177,3S8jK1mGzQi24ilFb45DAZ,Lonely (with benny blanco),Justice,Justin Bieber,2021-03-19,74,149189,0.619,0.9,0.241,0.0,0.116,0.0719,-7.102,0.046,79.461,11,4,2,0,0,0,0.011944376863539219,0.03787151351571083,0.13010531663894653,0.0031362250447273254,0.07394003123044968,0.6848333477973938
178,3udCid1W2whR6CQrVpsKUh,Cinderella Snapped,Cinderella Snapped,Jax,2023-03-03,53,173103,0.752,0.0193,0.522,0.0,0.105,0.65,-5.993,0.0507,139.936,1,3,2,0,0,0,0.4531060457229614,0.018112607300281525,0.47135427594184875,0.006133867893368006,0.02347116358578205,0.013739081099629402
179,5MAK1nd8R6PWnle1Q1WJvh,I See Red,I See Red,Everybody Loves an Outlaw,2018-10-31,72,230613,0.509,0.00713,0.448,0.0137,0.244,0.221,-7.552,0.0357,156.909,4,3,2,0,0,0,0.6571394205093384,0.2030896544456482,0.031114518642425537,0.0033196182921528816,0.04848221316933632,0.0416826456785202
180,2Ggr9IfS70wYQacW8nZKPG,labour,labour,Paris Paloma,2023-03-23,71,237744,0.65,0.396,0.574,0.000112,0.354,0.441,-10.3,0.101,83.963,11,4,2,0,0,0,0.572797417640686,0.1941867172718048,0.1456954926252365,0.0023073379416018724,0.035270191729068756,0.03527418524026871
181,1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,(Un)Commentary,Alec Benjamin,2022-04-15,69,163613,0.448,0.577,0.606,0.0,0.217,0.483,-4.565,0.0609,121.15,3,4,2,0,0,0,0.6353864073753357,0.07347090542316437,0.13351847231388092,0.00478122103959322,0.11226554960012436,0.037630196660757065
182,3u1FiuSpfsgVnekEMXgMwJ,"Tag, You're It",Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,189026,0.559,0.24,0.835,0.019,0.185,0.382,-5.555,0.0424,114.908,5,4,2,0,0,0,0.32023105025291443,0.14501839876174927,0.23176324367523193,0.018841899931430817,0.23150423169136047,0.02359403856098652
183,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,reputation,Taylor Swift,2017-11-10,79,211853,0.766,0.204,0.709,1.41e-05,0.126,0.506,-6.471,0.123,128.07,9,4,2,0,0,0,0.37849435210227966,0.1098736897110939,0.12267347425222397,0.03475762531161308,0.23498430848121643,0.07540562003850937
184,0aU73DSJXOwjzMakUhlL9t,Just a Friend,Just a Friend,Jordi,2023-08-25,50,141147,0.785,0.0499,0.653,0.0,0.0899,0.589,-6.464,0.199,89.99,2,4,2,0,0,0,0.06580117344856262,0.22114472091197968,0.03330117464065552,0.08015596866607666,0.3755975067615509,0.013342549093067646
185,6yARPLK0PV4heEyh7pVMGz,Part Of Me,Teenage Dream: The Complete Confection,Katy Perry,2012-01-01,70,216160,0.666,0.000348,0.922,0.0,0.0867,0.758,-4.645,0.0352,130.007,5,4,2,0,0,0,0.32177019119262695,0.02654929645359516,0.5063190460205078,0.012385744601488113,0.06768803298473358,0.05446803197264671
186,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Expectations,Bebe Rexha,2018-06-22,68,195519,0.63,0.00281,0.694,0.0,0.0719,0.216,-6.257,0.0253,97.005,11,4,2,0,0,0,0.0989987701177597,0.19276392459869385,0.0771849974989891,0.052653614431619644,0.18122366070747375,0.39027902483940125
187,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,83,169353,0.652,0.74,0.557,0.0,0.124,0.483,-5.714,0.0318,150.073,1,4,2,0,0,0,0.08832485973834991,0.04091867431998253,0.17123502492904663,0.010402467101812363,0.17342902719974518,0.5049886703491211
188,3k79jB4aGmMDUQzEwa46Rz,vampire,vampire,Olivia Rodrigo,2023-06-30,16,219724,0.484,0.148,0.53,0.0,0.283,0.319,-5.82,0.054,136.874,5,4,2,0,0,0,0.5220322608947754,0.18910007178783417,0.17545051872730255,0.013789917342364788,0.029239507392048836,0.030628971755504608
189,6cPh0IceWYeMEeYmbSgIMG,Pretty Distraction,Pretty Distraction,SkyDxddy,2023-09-08,54,175813,0.468,0.113,0.45,0.0,0.089,0.448,-7.981,0.0322,172.038,6,3,2,0,0,0,0.02023223601281643,0.02406127378344536,0.9108894467353821,0.0020157869439572096,0.007627957966178656,0.014875187538564205
190,2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,Paint The Town Red,Doja Cat,2023-08-04,79,231750,0.868,0.269,0.538,3.34e-06,0.0901,0.732,-8.603,0.174,99.968,5,4,2,0,0,0,0.5919440388679504,0.215937539935112,0.034643568098545074,0.016263045370578766,0.07322913408279419,0.06248166412115097
191,2gyxAWHebV7xPYVxqoi86f,get him back!,GUTS,Olivia Rodrigo,2023-09-08,76,211141,0.553,0.0143,0.847,0.0,0.561,0.733,-5.736,0.187,162.024,5,4,2,0,0,0,0.008906606584787369,0.010335574857890606,0.0038363325875252485,0.004256224259734154,0.018728064373135567,0.9449594020843506
192,4kkeuVl6gF3RMqE4Nn5W3E,E.T.,Teenage Dream,Katy Perry,2010-01-01,64,206373,0.603,0.0178,0.863,0.0,0.389,0.731,-5.423,0.0773,150.054,5,4,2,0,0,0,0.0462510846555233,0.1271379142999649,0.6776293516159058,0.013125692494213581,0.10575234144926071,0.01796005666255951
193,0XqQxKtAdYbOC8OVIjWLZD,Dancing With The Devil,Dancing With The Devil…The Art of Starting Over,Demi Lovato,2021-04-02,47,243992,0.413,0.273,0.64,0.0,0.11,0.149,-5.811,0.0427,75.245,8,4,2,0,0,0,0.05026010796427727,0.07376043498516083,0.2588057518005371,0.01371163222938776,0.11778091639280319,0.45783597230911255
194,0pXUVMtPaFDghiBgDs6U1f,My Problem,My Problem,Jordi,2023-10-27,48,146932,0.798,0.243,0.583,0.0,0.151,0.737,-5.547,0.0989,74.476,0,4,2,0,0,0,0.13881146907806396,0.1860884726047516,0.22230826318264008,0.018863504752516747,0.3223590850830078,0.0981476902961731
195,3QSjVPObHxuAJc3E5nrjRn,VILLAIN,ALL OUT,K/DA,2020-11-06,68,199125,0.653,0.0232,0.634,0.0,0.0908,0.306,-5.875,0.0391,160.013,5,4,2,0,0,0,0.02464878559112549,0.023511182516813278,0.11583647131919861,0.032745614647865295,0.6865295767784119,0.048905257135629654
196,63mdJr3NMY3wReOkNE6c6W,People You Know,Rare,Selena Gomez,2020-01-10,73,194900,0.695,0.0881,0.62,5.43e-05,0.111,0.619,-8.082,0.0521,150.032,8,4,2,0,0,0,0.2512972950935364,0.09456091374158859,0.010466745123267174,0.0037816178519278765,0.03414158150553703,0.5946200489997864
197,6dgUya35uo964z7GZXM07g,Nonsense,emails i can't send,Sabrina Carpenter,2022-07-15,87,163648,0.74,0.0268,0.697,0.0,0.224,0.732,-4.912,0.034,138.992,8,4,2,0,0,0,0.09093227982521057,0.13909569382667542,0.19227305054664612,0.03149179369211197,0.210860013961792,0.25738605856895447
198,7aonAWn0J0AJ47ZU9WHCXC,INFERNO,INFERNO,Sub Urban,2021-08-13,59,133133,0.82,0.0766,0.611,2.5e-05,0.0684,0.637,-5.02,0.122,127.883,9,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199,1UReO1X8z8qcZRXXzly6FB,Arcade,Loving You Is A Losing Game,Duncan Laurence,2020-11-23,56,185146,0.448,0.813,0.352,0.00119,0.14,0.221,-11.504,0.047,72.111,0,3,2,0,0,0,0.014677682891488075,0.004098170902580023,0.6777496933937073,0.004678216762840748,0.018120093271136284,0.251080721616745
200,3jZDWsoxRHzzp3DYV8qeXE,You Broke My Heart Again,You Broke My Heart Again,Teqkoi,2018-10-13,0,103400,0.55,0.956,0.143,0.0,0.195,0.224,-15.685,0.241,74.918,3,4,2,0,0,0,0.00800773873925209,0.0006890128133818507,0.9841129183769226,0.0007634095964021981,0.0018807342275977135,0.0032355114817619324
