Unnamed: 0,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,trust,fear,negative,sadness,anger,surprise,positive,disgust,joy,anticipation
77,4sC9zbtP3tAXjO5GYTJvu4,Big Big World,Big Big World,Emilia,1998-10-23,0,205466,0.566,0.506,0.465,1.1e-05,0.199,0.315,-10.268,0.0305,87.994,0,4,surprised,0.03125,0.0625,0.28125,0.25,0.03125,0.1875,0.03125,0.03125,0.03125,0.0625
78,0108kcWLnn2HlH2kedi1gn,Blank Space (Taylor's Version),1989 (Taylor's Version) [Deluxe],Taylor Swift,2023-10-27,61,231833,0.732,0.0901,0.719,0.0,0.331,0.71,-5.469,0.0645,96.035,0,4,surprised,0.043824701195219126,0.14342629482071714,0.1752988047808765,0.099601593625498,0.11952191235059761,0.04780876494023904,0.12350597609561753,0.05976095617529881,0.099601593625498,0.08764940239043825
79,11BKm0j4eYoCPPpCONAVwA,Bloody Mary,Born This Way (Special Edition),Lady Gaga,2011-01-01,70,244760,0.591,0.0107,0.634,1.95e-06,0.113,0.44,-6.365,0.0291,99.998,9,4,surprised,0.15789473684210525,0.042105263157894736,0.12631578947368421,0.11578947368421053,0.042105263157894736,0.021052631578947368,0.23157894736842105,0.031578947368421054,0.17894736842105263,0.05263157894736842
80,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2022-02-11,71,153000,0.345,0.232,0.612,0.0,0.194,0.232,-6.543,0.0608,179.773,7,3,surprised,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.07547169811320754,0.07547169811320754,0.09433962264150944,0.22641509433962265,0.03773584905660377,0.09433962264150944,0.05660377358490566
81,16nCYYc1lCxCyvaR1lgo0i,Could Have Been Me,Sing 2 (Original Motion Picture Soundtrack),Various Artists,2021-12-17,69,148732,0.552,9.18e-05,0.662,0.0,0.143,0.572,-6.225,0.0548,79.973,6,4,surprised,0.005917159763313609,0.23668639053254437,0.28994082840236685,0.21301775147928995,0.04142011834319527,0.0,0.05325443786982249,0.0650887573964497,0.05325443786982249,0.04142011834319527
82,7aSFYakNWB9xQGDEZtoBDH,Dark Thoughts,Dark Thoughts,The Funeral Portrait,2023-09-22,47,248340,0.393,0.000617,0.784,0.0,0.122,0.337,-5.308,0.0496,182.051,0,4,surprised,0.018518518518518517,0.19444444444444445,0.2037037037037037,0.25925925925925924,0.07407407407407407,0.009259259259259259,0.07407407407407407,0.046296296296296294,0.027777777777777776,0.09259259259259259
83,2cpaFyRX9phrMFD09fuWsL,DEBT,DEBT,Shalco,2023-08-09,38,173409,0.649,0.597,0.726,0.00198,0.151,0.653,-6.546,0.0659,122.987,6,4,surprised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,6NFyWDv5CjfwuzoCkw47Xf,Delicate,reputation,Taylor Swift,2017-11-10,79,232253,0.75,0.216,0.404,0.000357,0.0911,0.0499,-10.178,0.0682,95.045,9,4,surprised,0.024390243902439025,0.0975609756097561,0.1951219512195122,0.17073170731707318,0.04878048780487805,0.0,0.2682926829268293,0.04878048780487805,0.04878048780487805,0.0975609756097561
85,1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,(Un)Commentary,Alec Benjamin,2022-04-15,69,163613,0.448,0.577,0.606,0.0,0.217,0.483,-4.565,0.0609,121.15,3,4,surprised,0.10119047619047619,0.1488095238095238,0.1488095238095238,0.08928571428571429,0.1130952380952381,0.023809523809523808,0.16071428571428573,0.09523809523809523,0.023809523809523808,0.09523809523809523
86,2pY0EPtqQb0GJGUY7EzxqP,Do It Like A Girl,Do It Like A Girl,Morgan St. Jean,2022-04-07,51,163366,0.523,0.0251,0.403,0.0,0.133,0.322,-9.103,0.0401,147.78,2,3,surprised,0.14423076923076922,0.0673076923076923,0.11538461538461539,0.0673076923076923,0.057692307692307696,0.07692307692307693,0.18269230769230768,0.038461538461538464,0.1346153846153846,0.11538461538461539
87,6nqvInlnaMzEzaw4s0zbee,Doin' Fine,Road Less Traveled,Lauren Alaina,2017-01-27,43,199906,0.439,0.116,0.752,0.0,0.133,0.456,-4.143,0.0375,166.051,8,4,surprised,0.10256410256410256,0.1282051282051282,0.14102564102564102,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.15384615384615385,0.01282051282051282,0.07692307692307693,0.1794871794871795
88,4QMCb5RyjshTSldwp9NULe,Dumb In Love,Dumb In Love,Brooke Alexx,2022-06-23,28,166451,0.722,0.543,0.515,0.0,0.196,0.479,-5.022,0.0324,137.948,4,4,surprised,0.16153846153846155,0.06923076923076923,0.12307692307692308,0.06153846153846154,0.03076923076923077,0.05384615384615385,0.23846153846153847,0.015384615384615385,0.2153846153846154,0.03076923076923077
89,3TByueS9ydlgwfYbiWBdIC,exile,folklore: the sleepless nights chapter,Taylor Swift,2020-08-24,25,285634,0.298,0.778,0.38,5.62e-05,0.11,0.152,-8.426,0.0287,75.602,6,4,surprised,0.0,0.23214285714285715,0.19642857142857142,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.017857142857142856,0.08928571428571429
90,4Uy3kNxW2kB8AEoXljEcth,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,56,174893,0.766,0.0166,0.881,2.3e-06,0.347,0.674,-5.158,0.137,112.029,9,5,surprised,0.2558139534883721,0.10852713178294573,0.10077519379844961,0.08527131782945736,0.07751937984496124,0.03875968992248062,0.17054263565891473,0.06201550387596899,0.05426356589147287,0.046511627906976744
91,7z3NjKBqjv3d1ykXCFQxaT,Fat Funny Friend,Fat Funny Friend,Maddie Zahm,2022-02-04,63,199764,0.498,0.625,0.452,0.0,0.0836,0.265,-7.887,0.124,107.728,0,4,surprised,0.17647058823529413,0.011764705882352941,0.12941176470588237,0.08235294117647059,0.0,0.011764705882352941,0.2235294117647059,0.07058823529411765,0.18823529411764706,0.10588235294117647
92,7abPglmFMfwM2iPolJVPEQ,FAMILY TREE,FAMILY TREE,RØRY,2022-10-14,0,185283,0.443,0.03,0.636,0.0,0.111,0.271,-3.987,0.0407,153.008,1,4,surprised,0.175,0.075,0.175,0.1,0.05,0.0,0.2,0.025,0.125,0.075
93,40Vyjz9JnNmwL7G5zNFr3G,Fragile World,Shadowhunters: The Mortal Instruments (Original Television Series Soundtrack),Various Artists,2017-07-21,23,162847,0.635,0.567,0.736,2.18e-06,0.213,0.565,-6.176,0.0315,98.022,9,4,surprised,0.0,0.36666666666666664,0.23333333333333334,0.2,0.011111111111111112,0.03333333333333333,0.1111111111111111,0.0,0.0,0.044444444444444446
94,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4,surprised,0.01639344262295082,0.06557377049180328,0.13934426229508196,0.12295081967213115,0.02459016393442623,0.03278688524590164,0.319672131147541,0.00819672131147541,0.26229508196721313,0.00819672131147541
95,0ArW1iNq8D7qfL8acsL1Cs,Friend Like Me,Friend Like Me,Rachel Grae,2022-06-24,0,152224,0.671,0.45,0.651,0.0,0.123,0.706,-5.818,0.0542,154.105,6,4,surprised,0.19753086419753085,0.08641975308641975,0.04938271604938271,0.06172839506172839,0.037037037037037035,0.037037037037037035,0.24691358024691357,0.012345679012345678,0.19753086419753085,0.07407407407407407
96,3WF6hjDkg6x5ywIkLKZ0Tq,Ghost,Ghost,Bryce Savage,2023-02-09,36,162909,0.639,0.0526,0.634,0.0,0.0969,0.154,-7.87,0.0606,164.931,9,4,surprised,0.04878048780487805,0.4146341463414634,0.21951219512195122,0.0,0.0,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.07317073170731707,0.07317073170731707
97,6PaWZ0PIMxx15YBgCohvXY,Gilded Lily,Offering,Cults,2022-10-26,0,212736,0.4,0.468,0.571,3.05e-05,0.519,0.146,-6.534,0.0288,61.859,11,4,surprised,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,0.15384615384615385
98,7bal8JfR3tSB9Qgf7wAGPL,Girl Like Me,Girl Like Me,Dove Cameron,2022-12-09,51,149456,0.711,0.011,0.546,0.0,0.305,0.484,-8.134,0.0651,125.025,5,4,surprised,0.13636363636363635,0.06060606060606061,0.07575757575757576,0.06060606060606061,0.07575757575757576,0.045454545454545456,0.2878787878787879,0.06060606060606061,0.16666666666666666,0.030303030303030304
99,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Happier Than Ever (Edit),Billie Eilish,2021-07-28,69,151444,0.334,0.0468,0.599,0.000392,0.205,0.127,-5.742,0.0365,161.74,0,3,surprised,0.05063291139240506,0.10126582278481013,0.189873417721519,0.11392405063291139,0.11392405063291139,0.05063291139240506,0.08860759493670886,0.13924050632911392,0.05063291139240506,0.10126582278481013
100,5S9AjPUep9XCK8WOaereh7,Holding Out,Rad Science,eleventyseven,2017-11-07,33,212690,0.705,0.0374,0.702,1.38e-06,0.112,0.736,-4.318,0.0652,114.063,9,4,surprised,0.17857142857142858,0.07142857142857142,0.041666666666666664,0.005952380952380952,0.041666666666666664,0.16071428571428573,0.17261904761904762,0.02976190476190476,0.15476190476190477,0.14285714285714285
101,2dsADtLSSLcfsSDn7sCdak,I Still Haven’t Found What I’m Looking For (with Bono),Sing 2 (Original Motion Picture Soundtrack),Various Artists,2021-12-17,61,181356,0.551,0.0969,0.553,0.0,0.0885,0.0632,-8.226,0.052,101.042,9,4,surprised,0.1836734693877551,0.10204081632653061,0.12244897959183673,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.20408163265306123,0.04081632653061224,0.20408163265306123,0.02040816326530612
102,5flerg6aEao2VayZezVlgu,Insane,Insane,Black Gryph0n,2021-06-11,74,159714,0.716,0.193,0.712,0.0,0.823,0.797,-5.826,0.144,104.899,4,4,surprised,0.026595744680851064,0.2127659574468085,0.2925531914893617,0.047872340425531915,0.2393617021276596,0.03723404255319149,0.0425531914893617,0.05851063829787234,0.02127659574468085,0.02127659574468085
103,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),It Ain't Me,Kygo,2017-02-17,65,220780,0.64,0.119,0.533,0.0,0.0864,0.515,-6.596,0.0706,99.968,0,4,surprised,0.04,0.06,0.06,0.14,0.0,0.08,0.5,0.0,0.06,0.06
104,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),David Guetta,2022-08-26,86,175238,0.561,0.00383,0.965,7.07e-06,0.371,0.304,-3.673,0.0343,128.04,7,4,surprised,0.15730337078651685,0.0,0.0,0.0,0.0,0.15730337078651685,0.25842696629213485,0.0,0.25842696629213485,0.16853932584269662
105,0mb7btREdC3wuIUmuVRgWn,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Sing (Original Motion Picture Soundtrack / Deluxe),Various Artists,2016-12-09,64,187853,0.579,0.00687,0.904,0.0,0.0649,0.713,-4.45,0.15,175.316,10,4,surprised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,4ztdjZ2t7BVo5DLIFQBdJh,Jericho,Jericho,Iniko,2023-04-15,67,158133,0.721,0.528,0.541,0.0,0.13,0.616,-8.924,0.12,153.919,2,4,surprised,0.05813953488372093,0.11627906976744186,0.22093023255813954,0.12790697674418605,0.046511627906976744,0.10465116279069768,0.13953488372093023,0.03488372093023256,0.046511627906976744,0.10465116279069768
107,49BTcpVottyuoVxHQigMbP,Joke's On You,Birds of Prey: The Album,Various Artists,2020-02-07,48,184658,0.476,0.23,0.652,0.0,0.136,0.47,-4.546,0.104,190.118,2,3,surprised,0.06666666666666667,0.1111111111111111,0.25555555555555554,0.1,0.07777777777777778,0.044444444444444446,0.12222222222222222,0.06666666666666667,0.1111111111111111,0.044444444444444446
108,7KokYm8cMIXCsGVmUvKtqf,Karma,Midnights,Taylor Swift,2022-10-21,76,204852,0.64,0.062,0.619,0.0,0.475,0.121,-7.108,0.065,90.008,8,4,surprised,0.20512820512820512,0.017094017094017096,0.1111111111111111,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.3418803418803419,0.008547008547008548,0.23931623931623933,0.042735042735042736
109,7nJoBUBpcxjfYEijBqYnB9,Later Never Comes,Scrooge: A Christmas Carol (Music from the Netflix Film),Various Artists,2022-12-02,36,267626,0.476,0.661,0.201,2.65e-06,0.0716,0.0672,-14.443,0.0304,102.001,4,4,surprised,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.045454545454545456
110,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,83,169353,0.652,0.74,0.557,0.0,0.124,0.483,-5.714,0.0318,150.073,1,4,surprised,0.07518796992481203,0.10526315789473684,0.20300751879699247,0.17293233082706766,0.05263157894736842,0.05263157894736842,0.14285714285714285,0.06766917293233082,0.09022556390977443,0.03759398496240601
111,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,Little Girl Gone,CHINCHILLA,2023-04-21,3,188596,0.706,0.177,0.675,0.0,0.0852,0.516,-6.351,0.237,159.961,1,4,surprised,0.06818181818181818,0.1590909090909091,0.25757575757575757,0.08333333333333333,0.1590909090909091,0.10606060606060606,0.045454545454545456,0.05303030303030303,0.007575757575757576,0.06060606060606061
112,0l0CJd03LLdxtUIZbmD2Cw,Long Hair and Some Tattoos,Long Hair and Some Tattoos,Bryce Savage,2022-07-22,50,139333,0.686,0.109,0.617,0.0,0.0996,0.716,-5.02,0.0994,180.002,8,4,surprised,0.08461538461538462,0.1,0.16923076923076924,0.07692307692307693,0.08461538461538462,0.05384615384615385,0.1076923076923077,0.13846153846153847,0.1,0.08461538461538462
113,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,reputation,Taylor Swift,2017-11-10,79,211853,0.766,0.204,0.709,1.41e-05,0.126,0.506,-6.471,0.123,128.07,9,4,surprised,0.09803921568627451,0.09803921568627451,0.1568627450980392,0.09803921568627451,0.13725490196078433,0.0196078431372549,0.09803921568627451,0.11764705882352941,0.0392156862745098,0.13725490196078433
114,6Mt88H4n1BzTOIQLuv5R71,Make Believe,Summer Is a Curse,The Faim,2018-09-07,0,204386,0.331,0.24,0.575,0.0,0.152,0.346,-5.818,0.0447,190.008,5,3,surprised,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.38461538461538464,0.038461538461538464,0.23076923076923078,0.038461538461538464
115,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,Taylor Swift,2019-08-23,73,193000,0.61,0.033,0.83,0.0,0.118,0.728,-4.105,0.0571,182.162,0,4,surprised,0.1206896551724138,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.02586206896551724,0.008620689655172414,0.33620689655172414,0.0,0.33620689655172414,0.08620689655172414
116,10GJQkjRJcZhGTLagFOC62,Most Girls,Most Girls,Hailee Steinfeld,2017-04-28,65,204400,0.756,0.0478,0.572,0.0,0.0853,0.417,-7.019,0.0763,102.986,9,4,surprised,0.028985507246376812,0.2608695652173913,0.2826086956521739,0.2391304347826087,0.036231884057971016,0.021739130434782608,0.057971014492753624,0.014492753623188406,0.036231884057971016,0.021739130434782608
117,46nOMIo0PRIUAaTi0pJszX,My Mother Told Me,My Mother Told Me,NATI.,2021-07-15,3,160000,0.469,0.244,0.441,0.00264,0.37,0.245,-9.501,0.0356,77.995,11,4,surprised,0.26666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.2,0.0,0.13333333333333333,0.13333333333333333
118,2Q9AB0OYhHUIPGxFp9m7Me,My Type (Little Attitude),My Type (Little Attitude),Bryce Savage,2022-07-01,52,188828,0.813,0.119,0.756,0.0,0.114,0.553,-6.048,0.0464,136.083,2,4,surprised,0.0847457627118644,0.0847457627118644,0.1864406779661017,0.0847457627118644,0.01694915254237288,0.03389830508474576,0.2542372881355932,0.0,0.15254237288135594,0.1016949152542373
119,3pUcZ8QeYKlf9f2viDDcDs,No Sugar in My Coffee,No Sugar in My Coffee,Caught A Ghost,2013-04-30,0,209785,0.697,0.581,0.651,3.72e-06,0.12,0.39,-5.212,0.111,84.983,8,4,surprised,0.12,0.06,0.12,0.04,0.02,0.02,0.34,0.08,0.18,0.02
120,06V8tMMLJS1lNNejvWFzDt,Not OK,Not OK,Robert Grace,2022-11-25,54,159216,0.723,0.317,0.627,0.0,0.188,0.711,-5.863,0.0292,87.973,6,4,surprised,0.21621621621621623,0.02702702702702703,0.2702702702702703,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.13513513513513514
121,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,69,217466,0.601,0.00987,0.794,1.36e-06,0.388,0.244,-5.844,0.0671,114.066,7,4,surprised,0.05844155844155844,0.15584415584415584,0.2077922077922078,0.24025974025974026,0.12987012987012986,0.025974025974025976,0.07142857142857142,0.032467532467532464,0.07142857142857142,0.006493506493506494
122,1KQc37jezhunxnOPhvdwSG,Numb Little Bug,Egg in the Backseat,Em Beihold,2022-07-22,68,169237,0.742,0.327,0.527,0.0,0.25,0.638,-6.892,0.0769,84.974,8,4,surprised,0.05813953488372093,0.13953488372093023,0.27906976744186046,0.12790697674418605,0.03488372093023256,0.023255813953488372,0.1744186046511628,0.046511627906976744,0.06976744186046512,0.046511627906976744
123,52iLDrSoRtf9lcgFuLVfqE,Older,Older,Sasha Alex Sloan,2018-11-09,70,191001,0.681,0.743,0.292,0.0,0.0974,0.162,-9.599,0.0483,64.002,11,4,surprised,0.10144927536231885,0.057971014492753624,0.07246376811594203,0.2028985507246377,0.0,0.10144927536231885,0.17391304347826086,0.057971014492753624,0.13043478260869565,0.10144927536231885
124,1thr8mgcxoXWF2O5iBFQ5S,Oldest,"I'm Sorry, Tokyo",Brooke Alexx,2022-01-13,0,187372,0.723,0.0802,0.357,0.0,0.609,0.269,-6.227,0.0283,85.008,0,4,surprised,0.18072289156626506,0.04819277108433735,0.10843373493975904,0.08433734939759036,0.012048192771084338,0.14457831325301204,0.1686746987951807,0.03614457831325301,0.12048192771084337,0.0963855421686747
125,62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,A Perfect Contradiction (Outsiders' Expanded Edition),Paloma Faith,2014-03-10,77,232893,0.566,0.0958,0.885,9.97e-05,0.334,0.304,-4.528,0.0818,90.99,8,4,surprised,0.011299435028248588,0.14124293785310735,0.14689265536723164,0.14124293785310735,0.13559322033898305,0.022598870056497175,0.1638418079096045,0.02824858757062147,0.1638418079096045,0.04519774011299435
126,63mdJr3NMY3wReOkNE6c6W,People You Know,Rare,Selena Gomez,2020-01-10,73,194900,0.695,0.0881,0.62,5.43e-05,0.111,0.619,-8.082,0.0521,150.032,8,4,surprised,0.05263157894736842,0.13157894736842105,0.21052631578947367,0.13157894736842105,0.13157894736842105,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.05263157894736842,0.05263157894736842
127,1SUsGMX8nuBOo9kvVTXWMr,Pretty Eyes,Pretty Eyes,Bryce Savage,2022-10-04,44,207230,0.778,0.0165,0.662,0.0,0.11,0.441,-6.679,0.0435,129.993,0,4,surprised,0.16494845360824742,0.010309278350515464,0.08247422680412371,0.05154639175257732,0.0,0.020618556701030927,0.26804123711340205,0.0,0.2268041237113402,0.17525773195876287
128,7BmpRLqZg1vLheYi1SI1Rw,QUARTER LIFE CRISIS,QUARTER LIFE CRISIS,Taylor Bickett,2022-10-14,0,198436,0.816,0.737,0.72,0.0,0.163,0.646,-4.015,0.0434,117.975,5,4,surprised,0.09615384615384616,0.038461538461538464,0.21153846153846154,0.07692307692307693,0.057692307692307696,0.15384615384615385,0.23076923076923078,0.057692307692307696,0.038461538461538464,0.038461538461538464
129,6mGt5QiWYv3HxiwjJdXFWC,Reason For Living,Reason For Living,Morgan Page,2019-08-29,37,213500,0.685,0.0965,0.689,0.0,0.305,0.313,-4.913,0.0441,127.931,2,4,surprised,0.06542056074766354,0.12149532710280374,0.1588785046728972,0.12149532710280374,0.102803738317757,0.07476635514018691,0.1308411214953271,0.07476635514018691,0.06542056074766354,0.08411214953271028
130,61U0vXDPz3BhHelGfglTxB,Run For Your Life - From The Original Motion Picture “Tomb Raider”,Run For Your Life (From The Original Motion Picture “Tomb Raider”),K.Flay,2018-02-16,35,201823,0.609,0.0108,0.569,0.0827,0.0709,0.191,-11.045,0.045,96.058,6,3,surprised,0.07142857142857142,0.08928571428571429,0.2857142857142857,0.05357142857142857,0.14285714285714285,0.05357142857142857,0.07142857142857142,0.07142857142857142,0.05357142857142857,0.10714285714285714
131,1XwRuyt6x8GHpYPqwIprMK,Sad Songs,Sad Songs,Kyd the Band,2017-11-03,33,181383,0.621,0.00949,0.949,5.41e-05,0.356,0.601,-5.008,0.0572,90.999,7,4,surprised,0.0970873786407767,0.07766990291262135,0.22330097087378642,0.11650485436893204,0.10679611650485436,0.009708737864077669,0.1553398058252427,0.11650485436893204,0.04854368932038835,0.04854368932038835
132,5hrGstK33Ed9PgdL9yEMHh,"Set It All Free - From ""Sing"" Original Motion Picture Soundtrack",Sing (Original Motion Picture Soundtrack / Deluxe),Various Artists,2016-12-09,50,214546,0.484,7.36e-06,0.853,0.0139,0.111,0.499,-4.548,0.124,134.077,6,4,surprised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,3vWzyGTu6Ovo1GdrcJqH6e,Scared of the Dark (feat. XXXTENTACION),Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,68,233000,0.549,0.0485,0.625,0.0,0.239,0.158,-6.717,0.0682,79.949,0,4,surprised,0.11009174311926606,0.10091743119266056,0.1743119266055046,0.1834862385321101,0.03669724770642202,0.01834862385321101,0.1559633027522936,0.009174311926605505,0.09174311926605505,0.11926605504587157
134,2u3HTlrmGMP9jQv17o6UCz,Shapeshifting,Shapeshifting,Taylor Acorn,2022-05-13,52,196098,0.609,0.0523,0.859,0.0,0.117,0.663,-3.108,0.0479,94.998,5,4,surprised,0.05405405405405406,0.1891891891891892,0.16216216216216217,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.1891891891891892
135,76OGwb5RA9h4FxQPT33ekc,SNAP,SNAP,Rosa Linn,2022-03-19,63,179551,0.565,0.107,0.636,9.9e-06,0.447,0.525,-8.198,0.0638,170.01,0,4,surprised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,3xtiXNDbSKxy20I7D6vFUg,"Soldier, Poet, King",Dear Wormwood,The Oh Hellos,2015-10-16,72,165673,0.347,0.031,0.758,0.000659,0.109,0.484,-7.753,0.0706,117.959,8,4,surprised,0.2033898305084746,0.01694915254237288,0.2542372881355932,0.01694915254237288,0.06779661016949153,0.0,0.22033898305084745,0.2033898305084746,0.01694915254237288,0.0
137,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,79,158040,0.76,0.552,0.478,0.0,0.0703,0.913,-5.574,0.0467,89.908,2,4,surprised,0.010309278350515464,0.14432989690721648,0.1958762886597938,0.12371134020618557,0.08247422680412371,0.10309278350515463,0.14432989690721648,0.08247422680412371,0.07216494845360824,0.041237113402061855
138,760jhRscwGbIIe1m1IIQpU,Surface Pressure,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,2021-11-19,69,202226,0.65,0.0174,0.584,1.54e-06,0.042,0.37,-8.286,0.307,180.088,2,4,surprised,0.06382978723404255,0.1276595744680851,0.30851063829787234,0.10638297872340426,0.06382978723404255,0.05319148936170213,0.09574468085106383,0.031914893617021274,0.0425531914893617,0.10638297872340426
